OMNeT++ Discrete Event Simulation  (C) 1992-2021 Andras Varga, OpenSim Ltd.
Version: 5.7, build: 211004-1d27e5f35e, edition: Academic Public License -- NOT FOR COMMERCIAL USE
See the license for distribution terms and warranty disclaimer

Starting...

$ cd /home/veins/src/veins/examples/veins
$ opp_run -m -n .:../../src/veins --image-path=../../images -l ../../src/veins omnet.ini

Setting up Qtenv...

Loading NED files from .:  1
Loading NED files from ../../src/veins:  43

Loading images from '/home/veins/src/veins/images': *: 0  veins/*: 0  veins/node/*: 45  veins/sign/*: 5 
Loading images from '/home/veins/src/omnetpp-5.7/images': *: 0  abstract/*: 90  background/*: 4  block/*: 320  device/*: 195  logo/*: 1  maps/*: 9  misc/*: 70  msg/*: 55  old/*: 111  status/*: 28 

Meu ID: 40 | Minha Posição: (102.512,526.6,0) | ID do Vizinho: 34 | Posição do Vizinho: (516.799,526.6,0) | Distância Euclidiana: 414.287 m | Minha Velocidade: 11.3288 | Minha Aceleração: 0 m/s²
Meu ID: 28 | Minha Posição: (387.679,526.6,0) | ID do Vizinho: 34 | Posição do Vizinho: (516.799,526.6,0) | Distância Euclidiana: 129.12 m | Minha Velocidade: 14.0472 | Minha Aceleração: 1.61223e+08 m/s²
Meu ID: 22 | Minha Posição: (508.401,526.6,0) | ID do Vizinho: 34 | Posição do Vizinho: (516.799,526.6,0) | Distância Euclidiana: 8.39756 m | Minha Velocidade: 3.82382 | Minha Aceleração: -2.53878e+07 m/s²
Meu ID: 16 | Minha Posição: (516.799,526.6,0) | ID do Vizinho: 34 | Posição do Vizinho: (516.799,526.6,0) | Distância Euclidiana: 0 m | Minha Velocidade: 0 | Minha Aceleração: -1.36511e+08 m/s²
Meu ID: 16 | Minha Posição: (519.301,526.6,0) |  |  |  | Velocidade: 2.50193 | Aceleração: 3.1135 m/s²
Meu ID: 22 | Minha Posição: (509.121,526.6,0) |  |  |  | Velocidade: 0.719996 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (401.78,526.6,0) |  |  |  | Velocidade: 14.1019 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (256.229,526.6,0) |  |  |  | Velocidade: 13.6616 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (114.548,526.6,0) |  |  |  | Velocidade: 12.0361 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (523.392,526.6,0) |  |  |  | Velocidade: 4.09092 | Aceleração: -7.94519 m/s²
Meu ID: 22 | Minha Posição: (511.6,526.6,0) |  |  |  | Velocidade: 2.47902 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (415.624,526.6,0) |  |  |  | Velocidade: 13.8434 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (270.201,526.6,0) |  |  |  | Velocidade: 13.9718 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (125.857,526.6,0) |  |  |  | Velocidade: 11.3085 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (529.293,526.6,0) |  |  |  | Velocidade: 5.90138 | Aceleração: -5.40709 m/s²
Meu ID: 22 | Minha Posição: (515.361,526.6,0) |  |  |  | Velocidade: 3.76098 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (429.388,526.6,0) |  |  |  | Velocidade: 13.7644 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (283.546,526.6,0) |  |  |  | Velocidade: 13.3448 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (137.789,526.6,0) |  |  |  | Velocidade: 11.9327 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (537.731,526.6,0) |  |  |  | Velocidade: 8.43804 | Aceleração: -3.49469 m/s²
Meu ID: 22 | Minha Posição: (520.565,526.6,0) |  |  |  | Velocidade: 5.20315 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (443.166,526.6,0) |  |  |  | Velocidade: 13.7777 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (296.517,526.6,0) |  |  |  | Velocidade: 12.9711 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (149.116,526.6,0) |  |  |  | Velocidade: 11.3262 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (547.73,526.6,0) |  |  |  | Velocidade: 9.99898 | Aceleração: -1.32724 m/s²
Meu ID: 22 | Minha Posição: (528.059,526.6,0) |  |  |  | Velocidade: 7.49435 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (456.216,526.6,0) |  |  |  | Velocidade: 13.0496 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (310.227,526.6,0) |  |  |  | Velocidade: 13.7102 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (160.79,526.6,0) |  |  |  | Velocidade: 11.6743 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (559.953,526.6,0) |  |  |  | Velocidade: 12.2231 | Aceleração: 0.548858 m/s²
Meu ID: 22 | Minha Posição: (537.036,526.6,0) |  |  |  | Velocidade: 8.97708 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (469.427,526.6,0) |  |  |  | Velocidade: 13.2115 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (323.809,526.6,0) |  |  |  | Velocidade: 13.582 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (172.83,526.6,0) |  |  |  | Velocidade: 12.0399 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (573.893,526.6,0) |  |  |  | Velocidade: 13.9393 | Aceleração: 1.89948 m/s²
Meu ID: 22 | Minha Posição: (547.676,526.6,0) |  |  |  | Velocidade: 10.6398 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (483.345,526.6,0) |  |  |  | Velocidade: 13.9175 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (337.812,526.6,0) |  |  |  | Velocidade: 14.0024 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (184.019,526.6,0) |  |  |  | Velocidade: 11.1896 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (589.351,526.6,0) |  |  |  | Velocidade: 15.4585 | Aceleração: 4.26888 m/s²
Meu ID: 22 | Minha Posição: (560.887,526.6,0) |  |  |  | Velocidade: 13.2117 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (497.489,526.6,0) |  |  |  | Velocidade: 14.1446 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (350.731,526.6,0) |  |  |  | Velocidade: 12.9198 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (195.406,526.6,0) |  |  |  | Velocidade: 11.3864 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (603.62,526.6,0) |  |  |  | Velocidade: 14.2684 | Aceleração: 2.88205 m/s²
Meu ID: 22 | Minha Posição: (575.182,526.6,0) |  |  |  | Velocidade: 14.2943 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (510.799,526.6,0) |  |  |  | Velocidade: 13.3101 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (363.677,526.6,0) |  |  |  | Velocidade: 12.9459 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (207.583,526.6,0) |  |  |  | Velocidade: 12.1777 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (618.218,526.6,0) |  |  |  | Velocidade: 14.5985 | Aceleração: 2.42083 m/s²
Meu ID: 22 | Minha Posição: (589.678,526.6,0) |  |  |  | Velocidade: 14.496 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (524.924,526.6,0) |  |  |  | Velocidade: 14.1248 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (376.992,526.6,0) |  |  |  | Velocidade: 13.3147 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (219.045,526.6,0) |  |  |  | Velocidade: 11.4619 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (633.52,526.6,0) |  |  |  | Velocidade: 15.3017 | Aceleração: 3.83971 m/s²
Meu ID: 22 | Minha Posição: (603.847,526.6,0) |  |  |  | Velocidade: 14.1691 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (538.159,526.6,0) |  |  |  | Velocidade: 13.2345 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (389.874,526.6,0) |  |  |  | Velocidade: 12.8816 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (230.798,526.6,0) |  |  |  | Velocidade: 11.7524 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (647.925,526.6,0) |  |  |  | Velocidade: 14.4055 | Aceleração: 2.65308 m/s²
Meu ID: 22 | Minha Posição: (617.546,526.6,0) |  |  |  | Velocidade: 13.6989 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (552.022,526.6,0) |  |  |  | Velocidade: 13.8637 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (403.843,526.6,0) |  |  |  | Velocidade: 13.9698 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (242.474,526.6,0) |  |  |  | Velocidade: 11.6758 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (663.03,526.6,0) |  |  |  | Velocidade: 15.105 | Aceleração: 3.4292 m/s²
Meu ID: 22 | Minha Posição: (631.036,526.6,0) |  |  |  | Velocidade: 13.4903 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (565.57,526.6,0) |  |  |  | Velocidade: 13.5474 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (416.675,526.6,0) |  |  |  | Velocidade: 12.8318 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (253.535,526.6,0) |  |  |  | Velocidade: 11.0617 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (678.309,526.6,0) |  |  |  | Velocidade: 15.2784 | Aceleração: 4.21674 m/s²
Meu ID: 22 | Minha Posição: (645.508,526.6,0) |  |  |  | Velocidade: 14.4716 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (579.274,526.6,0) |  |  |  | Velocidade: 13.7043 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (430.314,526.6,0) |  |  |  | Velocidade: 13.6389 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (265.556,526.6,0) |  |  |  | Velocidade: 12.0211 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (692.687,526.6,0) |  |  |  | Velocidade: 14.3779 | Aceleração: 2.35676 m/s²
Meu ID: 22 | Minha Posição: (659.942,526.6,0) |  |  |  | Velocidade: 14.4339 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (593.407,526.6,0) |  |  |  | Velocidade: 14.1329 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (443.566,526.6,0) |  |  |  | Velocidade: 13.2521 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (277.275,526.6,0) |  |  |  | Velocidade: 11.7189 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (707.189,526.6,0) |  |  |  | Velocidade: 14.5026 | Aceleração: 2.78363 m/s²
Meu ID: 22 | Minha Posição: (674.272,526.6,0) |  |  |  | Velocidade: 14.3304 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (607.225,526.6,0) |  |  |  | Velocidade: 13.8182 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (457.509,526.6,0) |  |  |  | Velocidade: 13.9429 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (288.856,526.6,0) |  |  |  | Velocidade: 11.5804 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (722.05,526.6,0) |  |  |  | Velocidade: 14.8608 | Aceleração: 3.28044 m/s²
Meu ID: 22 | Minha Posição: (688.281,526.6,0) |  |  |  | Velocidade: 14.0086 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (620.408,526.6,0) |  |  |  | Velocidade: 13.1833 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (470.362,526.6,0) |  |  |  | Velocidade: 12.8528 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (300.852,526.6,0) |  |  |  | Velocidade: 11.9964 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (736.298,526.6,0) |  |  |  | Velocidade: 14.2484 | Aceleração: 2.25201 m/s²
Meu ID: 22 | Minha Posição: (701.856,526.6,0) |  |  |  | Velocidade: 13.5754 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (634.348,526.6,0) |  |  |  | Velocidade: 13.9394 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (483.618,526.6,0) |  |  |  | Velocidade: 13.256 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (312.247,526.6,0) |  |  |  | Velocidade: 11.3945 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (750.542,526.6,0) |  |  |  | Velocidade: 14.2439 | Aceleração: 2.84937 m/s²
Meu ID: 22 | Minha Posição: (715.661,526.6,0) |  |  |  | Velocidade: 13.8052 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (647.667,526.6,0) |  |  |  | Velocidade: 13.319 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (496.503,526.6,0) |  |  |  | Velocidade: 12.8849 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (323.847,526.6,0) |  |  |  | Velocidade: 11.6009 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (765.398,526.6,0) |  |  |  | Velocidade: 14.8562 | Aceleração: 3.25532 m/s²
Meu ID: 22 | Minha Posição: (729.724,526.6,0) |  |  |  | Velocidade: 14.0625 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (661.595,526.6,0) |  |  |  | Velocidade: 13.9277 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (509.424,526.6,0) |  |  |  | Velocidade: 12.9211 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (336.038,526.6,0) |  |  |  | Velocidade: 12.1907 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (780.373,526.6,0) |  |  |  | Velocidade: 14.9742 | Aceleração: 2.78345 m/s²
Meu ID: 22 | Minha Posição: (743.545,526.6,0) |  |  |  | Velocidade: 13.8211 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (674.973,526.6,0) |  |  |  | Velocidade: 13.3787 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (522.958,526.6,0) |  |  |  | Velocidade: 13.5344 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (347.6,526.6,0) |  |  |  | Velocidade: 11.5618 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (794.74,526.6,0) |  |  |  | Velocidade: 14.367 | Aceleração: 2.80524 m/s²
Meu ID: 22 | Minha Posição: (757.755,526.6,0) |  |  |  | Velocidade: 14.2101 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (688.075,526.6,0) |  |  |  | Velocidade: 13.1017 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (535.9,526.6,0) |  |  |  | Velocidade: 12.9417 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (358.653,526.6,0) |  |  |  | Velocidade: 11.0533 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (809.135,526.6,0) |  |  |  | Velocidade: 14.3952 | Aceleração: 3.3419 m/s²
Meu ID: 22 | Minha Posição: (771.073,526.6,0) |  |  |  | Velocidade: 13.318 | Aceleração: -inf m/s²
Meu ID: 28 | Minha Posição: (701.194,526.6,0) |  |  |  | Velocidade: 13.119 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (549.622,526.6,0) |  |  |  | Velocidade: 13.722 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (370.14,526.6,0) |  |  |  | Velocidade: 11.4864 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (819.03,526.6,0) |  |  |  | Velocidade: 9.89518 | Aceleração: -1.59123 m/s²
Meu ID: 22 | Minha Posição: (785.332,526.6,0) |  |  |  | Velocidade: 14.2596 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (714.828,526.6,0) |  |  |  | Velocidade: 13.6344 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (563.377,526.6,0) |  |  |  | Velocidade: 13.7555 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (381.488,526.6,0) |  |  |  | Velocidade: 11.3484 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (824.425,526.6,0) |  |  |  | Velocidade: 5.39518 | Aceleração: -5.95325 m/s²
Meu ID: 22 | Minha Posição: (799.784,526.6,0) |  |  |  | Velocidade: 14.4513 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (728.746,526.6,0) |  |  |  | Velocidade: 13.9178 | Aceleração: -inf m/s²
Meu ID: 34 | Minha Posição: (576.504,526.6,0) |  |  |  | Velocidade: 13.1264 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (393.026,526.6,0) |  |  |  | Velocidade: 11.5381 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0.895182 | Aceleração: -10.6429 m/s²
Meu ID: 22 | Minha Posição: (809.795,526.6,0) |  |  |  | Velocidade: 10.0108 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (742.627,526.6,0) |  |  |  | Velocidade: 13.8807 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (589.818,526.6,0) |  |  |  | Velocidade: 13.3139 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (404.945,526.6,0) |  |  |  | Velocidade: 11.9192 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.9192 m/s²
Meu ID: 22 | Minha Posição: (815.845,526.6,0) |  |  |  | Velocidade: 6.05067 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (756.225,526.6,0) |  |  |  | Velocidade: 13.5984 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (603.398,526.6,0) |  |  |  | Velocidade: 13.5806 | Aceleração: -inf m/s²
Meu ID: 40 | Minha Posição: (416.375,526.6,0) |  |  |  | Velocidade: 11.4295 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.4295 m/s²
Meu ID: 22 | Minha Posição: (817.396,526.6,0) |  |  |  | Velocidade: 1.55067 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (769.492,526.6,0) |  |  |  | Velocidade: 13.2663 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (616.798,526.6,0) |  |  |  | Velocidade: 13.3994 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (428.408,526.6,0) |  |  |  | Velocidade: 12.0328 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -12.0328 m/s²
Meu ID: 22 | Minha Posição: (817.659,526.6,0) |  |  |  | Velocidade: 0.263049 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (782.694,526.6,0) |  |  |  | Velocidade: 13.202 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (630.382,526.6,0) |  |  |  | Velocidade: 13.5847 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (439.415,526.6,0) |  |  |  | Velocidade: 11.0071 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.0071 m/s²
Meu ID: 22 | Minha Posição: (817.755,526.6,0) |  |  |  | Velocidade: 0.0961068 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (795.51,526.6,0) |  |  |  | Velocidade: 12.8168 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (643.382,526.6,0) |  |  |  | Velocidade: 12.9994 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (450.829,526.6,0) |  |  |  | Velocidade: 11.4143 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.4143 m/s²
Meu ID: 22 | Minha Posição: (817.817,526.6,0) |  |  |  | Velocidade: 0.0616225 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (804.422,526.6,0) |  |  |  | Velocidade: 8.91169 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (656.259,526.6,0) |  |  |  | Velocidade: 12.8772 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (461.962,526.6,0) |  |  |  | Velocidade: 11.133 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.133 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0.00195254 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (808.834,526.6,0) |  |  |  | Velocidade: 4.41169 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (669.562,526.6,0) |  |  |  | Velocidade: 13.3031 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (473.16,526.6,0) |  |  |  | Velocidade: 11.1979 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.1979 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0.000428835 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (809.651,526.6,0) |  |  |  | Velocidade: 0.817346 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (683.384,526.6,0) |  |  |  | Velocidade: 13.8223 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (484.319,526.6,0) |  |  |  | Velocidade: 11.1587 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.1587 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0.000145688 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (810.042,526.6,0) |  |  |  | Velocidade: 0.390714 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (696.49,526.6,0) |  |  |  | Velocidade: 13.1051 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (495.405,526.6,0) |  |  |  | Velocidade: 11.0862 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.0862 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.209,526.6,0) |  |  |  | Velocidade: 0.167413 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (709.51,526.6,0) |  |  |  | Velocidade: 13.0208 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (507.189,526.6,0) |  |  |  | Velocidade: 11.7838 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -11.7838 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0.0001158 | Aceleração: inf m/s²
Meu ID: 28 | Minha Posição: (810.28,526.6,0) |  |  |  | Velocidade: 0.0708778 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (723.247,526.6,0) |  |  |  | Velocidade: 13.7366 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (514.472,526.6,0) |  |  |  | Velocidade: 7.28334 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -7.28334 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.312,526.6,0) |  |  |  | Velocidade: 0.0323446 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (736.857,526.6,0) |  |  |  | Velocidade: 13.6102 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (517.254,526.6,0) |  |  |  | Velocidade: 2.78234 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -2.78234 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.318,526.6,0) |  |  |  | Velocidade: 0.00543286 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (750.007,526.6,0) |  |  |  | Velocidade: 13.1498 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (517.254,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: 0 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.318,526.6,0) |  |  |  | Velocidade: 0.000360719 | Aceleração: inf m/s²
Meu ID: 34 | Minha Posição: (763.334,526.6,0) |  |  |  | Velocidade: 13.3266 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (517.254,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: 0 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.318,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 34 | Minha Posição: (777.261,526.6,0) |  |  |  | Velocidade: 13.927 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (517.254,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: 0 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.318,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 34 | Minha Posição: (789.732,526.6,0) |  |  |  | Velocidade: 12.4717 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (517.254,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: 0 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 28 | Minha Posição: (810.318,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
Meu ID: 34 | Minha Posição: (797.704,526.6,0) |  |  |  | Velocidade: 7.97169 | Aceleração: inf m/s²
Meu ID: 40 | Minha Posição: (517.254,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -inf m/s²
Meu ID: 16 | Minha Posição: (825.32,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: 0 m/s²
Meu ID: 22 | Minha Posição: (817.819,526.6,0) |  |  |  | Velocidade: 0 | Aceleração: -nan m/s²
